time,ppt,pdsi,soil,pet
1978-03-01,86.67881944444444,1.3624305555555563,101.93784722222222,67.7670138888889
1978-04-01,59.592708333333334,1.5264930555555567,80.90659722222222,90.67430555555556
1978-05-01,24.726041666666667,1.336145833333334,37.33263888888889,147.81458333333336
1978-06-01,4.852083333333334,0.46076388888888964,25.82881944444445,185.37743055555558
1978-07-01,0.4711805555555556,-0.2023958333333325,20.053819444444443,223.95312500000003
1978-08-01,0.845138888888889,-0.6854513888888881,16.486458333333335,193.13541666666666
1978-09-01,89.24722222222222,1.9547569444444453,14.418750000000001,115.0045138888889
1978-10-01,56.24201388888889,2.3180208333333345,12.573611111111113,76.59097222222222
1978-11-01,63.95277777777778,1.9122916666666674,24.94375,49.71736111111112
1978-12-01,60.698263888888896,0.44604166666666767,54.75486111111112,27.761458333333337
1979-01-01,253.6385416666667,1.4282291666666675,102.58715277777779,29.557986111111113
1979-02-01,65.89687500000001,0.6297569444444451,102.58715277777779,42.98090277777778
1979-03-01,42.41423611111111,-1.0026041666666654,82.8638888888889,71.92534722222223
1979-04-01,41.659375000000004,-1.3300347222222215,54.574652777777786,98.98680555555558
1979-05-01,59.45868055555556,-1.0351388888888882,36.07083333333333,128.96805555555557
1979-06-01,16.448958333333334,-0.9850694444444438,24.684722222222224,180.62604166666668
1979-07-01,3.6822916666666665,-1.0371527777777767,19.267013888888886,215.3791666666667
1979-08-01,3.7979166666666675,-0.9906597222222217,15.918750000000001,193.5934027777778
1979-09-01,3.0298611111111113,-1.3334722222222213,13.605208333333334,146.25
1979-10-01,39.738194444444446,-1.0423611111111102,11.906597222222224,83.77465277777779
1979-11-01,94.23298611111112,-0.05784722222222147,57.233680555555566,44.098958333333336
1979-12-01,143.99583333333334,0.1856250000000008,102.58229166666668,30.69513888888889
1980-01-01,179.23333333333335,1.1291666666666678,102.58715277777779,26.679166666666667
1980-02-01,30.956944444444453,-0.5597569444444436,96.91180555555556,37.942013888888894
1980-03-01,107.36666666666666,0.8354513888888899,102.58715277777779,63.42569444444444
1980-04-01,52.946875000000006,0.9518402777777789,78.5,88.75972222222224
1980-05-01,38.388888888888886,1.1387152777777785,42.75590277777778,131.59201388888889
1980-06-01,46.77777777777778,1.7079166666666676,27.758333333333333,170.07743055555557
1980-07-01,1.1180555555555556,1.2938194444444453,21.077430555555555,215.23576388888893
1980-08-01,2.141666666666667,1.0037152777777787,17.13263888888889,195.92916666666667
1980-09-01,10.419097222222224,0.6064583333333341,14.479861111111111,133.73055555555555
1980-10-01,18.964930555555558,-0.2682986111111102,12.567361111111113,87.07881944444445
1980-11-01,88.03750000000001,0.4022916666666678,50.54201388888889,45.665625000000006
1980-12-01,235.52986111111113,1.403750000000001,102.58715277777779,32.94513888888889
1981-01-01,279.7611111111111,2.9792708333333344,102.58715277777779,28.558680555555554
1981-02-01,82.95798611111111,2.5088541666666675,102.58715277777779,38.095486111111114
1981-03-01,49.93159722222223,1.7644791666666673,86.27326388888889,73.93611111111112
1981-04-01,14.794097222222225,-0.295138888888888,42.485416666666666,111.73298611111112
1981-05-01,49.78472222222222,-1.2713194444444436,28.20798611111111,134.6777777777778
1981-06-01,9.805208333333335,-1.9030208333333327,21.333680555555556,185.89409722222223
1981-07-01,3.1930555555555555,-1.9020833333333325,17.298958333333335,209.49583333333334
1981-08-01,4.068402777777778,-1.8033333333333321,14.604861111111113,195.92361111111111
1981-09-01,14.72951388888889,-1.7232291666666653,12.66215277777778,135.99861111111113
1981-10-01,18.514236111111114,-1.9393749999999992,11.18263888888889,88.39722222222223
1981-11-01,121.28819444444444,-0.8075347222222214,79.9857638888889,46.05972222222223
1981-12-01,392.4302083333334,3.9105902777777795,102.58715277777779,27.703125000000004
1982-01-01,95.8857638888889,3.2245486111111124,102.58715277777779,32.0482638888889
1982-02-01,51.650000000000006,2.317500000000001,102.52118055555555,37.13055555555556
1982-03-01,61.838541666666664,1.9329166666666673,97.23611111111111,63.850347222222226
